,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price
548,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 6734,Super Luxury (Non AC Seater 2+2 Push Back),20:30,08h 30m,05:00,3.0,634
549,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 6949,Super Luxury (Non AC Seater 2+2 Push Back),21:00,08h 29m,05:29,3.8,616
550,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 6730,Super Luxury (Non AC Seater 2+2 Push Back),21:30,07h 00m,04:30,3.5,616
551,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,,,,,,,
552,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,,,,,,,
553,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,,,,,,,
554,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,,,,,,,
555,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,,,,,,,
556,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,,,,,,,
557,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,,,,,,,
558,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,,,,,,,
559,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,,,,,,,
560,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,,,,,,,
